Pressure [dbar],timeS,longitude,latitude,depSMlignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS
3389.0,3662.267,-106.97898,16.98436,3389,1.6632,1.6628,3.163701,3.163721,0.054538,12.3202,4.5957,0.0501,0,4.5957,0.0182,0.994,0,4.5835,0,0,0,1.0045,34.675,34.6757,27.7566,27.7572,3.9441,119.926,35.876
3390.0,3663.029,-106.97898,16.98436,3390,1.6629,1.6625,3.163721,3.163722,0.053509,12.3202,4.5957,0.0501,0,4.5957,0.0178,0.9941,0,4.5835,0,0,0,1.0046,34.675,34.6755,27.7567,27.7571,3.9402,119.807,35.84
3391.0,3663.84,-106.97898,16.98436,3391,1.6628,1.6623,3.16374,3.163748,0.054781,12.3203,4.5955,0.0501,0,4.5955,0.0182,0.9941,0,4.5835,0,0,0,1.0046,34.675,34.6756,27.7567,27.7572,3.9469,120.011,35.901
3392.0,3664.713,-106.97898,16.98436,3392,1.6625,1.662,3.163752,3.163755,0.054595,12.3201,4.5958,0.0501,0,4.5958,0.0182,0.9942,0,4.5838,0,0,0,1.0047,34.675,34.6756,27.7567,27.7572,3.9454,119.965,35.887
3393.0,3665.604,-106.97898,16.98435,3393,1.6625,1.662,3.163789,3.163801,0.055777,12.32,4.5959,0.0501,0,4.5959,0.0186,0.9942,0,4.5836,0,0,0,1.0047,34.675,34.6756,27.7567,27.7572,3.9347,119.641,35.79
3394.0,3666.505,-106.97898,16.98434,3394,1.6625,1.662,3.163833,3.163837,0.054306,12.32,4.5959,0.0501,0,4.5959,0.0181,0.994,0,4.5837,0,0,0,1.0045,34.675,34.6756,27.7567,27.7572,3.9433,119.903,35.868
3395.0,3667.448,-106.97898,16.98434,3395,1.6625,1.6621,3.163867,3.163875,0.05448,12.32,4.5959,0.0501,0,4.5959,0.0181,0.9942,0,4.5838,0,0,0,1.0047,34.675,34.6756,27.7568,27.7572,3.9543,120.236,35.968
3396.0,3668.738,-106.97898,16.98434,3396,1.6624,1.662,3.1639,3.163901,0.054267,12.3201,4.5958,0.0501,0,4.5958,0.0181,0.9944,0,4.5836,0,0,0,1.0049,34.675,34.6755,27.7568,27.7571,3.9435,119.908,35.87
3397.0,3671.274,-106.97898,16.98435,3397,1.6627,1.6624,3.16395,3.163965,0.054174,12.3203,4.5956,0.0501,0,4.5956,0.018,0.9944,0,4.5833,0,0,0,1.005,34.6749,34.6755,27.7567,27.7571,3.9535,120.211,35.961
3398.0,3672.513,-106.97898,16.98436,3398,1.6628,1.6623,3.164004,3.164018,0.05479,12.3201,4.5958,0.0501,0,4.5958,0.0182,0.9945,0,4.5825,0,0,0,1.0051,34.675,34.6757,27.7567,27.7573,3.9428,119.888,35.864
3399.0,3673.289,-106.97898,16.98436,3399,1.6627,1.6623,3.164044,3.164053,0.054752,12.3201,4.5958,0.0501,0,4.5958,0.0182,0.9943,0,4.5819,0,0,0,1.0048,34.6751,34.6757,27.7569,27.7573,3.9396,119.789,35.835
3400.0,3673.996,-106.97898,16.98436,3400,1.6627,1.6623,3.164091,3.164099,0.054481,12.3201,4.5958,0.0501,0,4.5958,0.0181,0.9944,0,4.5813,0,0,0,1.0049,34.6753,34.6758,27.757,27.7574,3.9427,119.885,35.864
3401.0,3674.65,-106.97898,16.98436,3401,1.6626,1.6622,3.164113,3.164122,0.052644,12.3202,4.5957,0.0501,0,4.5957,0.0175,0.9942,0,4.5813,0,0,0,1.0047,34.6752,34.6757,27.7569,27.7574,3.9439,119.92,35.874
3402.0,3675.302,-106.97898,16.98436,3402,1.6619,1.6614,3.164085,3.164094,0.052881,12.32,4.5959,0.0501,0,4.5959,0.0176,0.9943,0,4.5816,0,0,0,1.0048,34.6752,34.6758,27.757,27.7575,3.9487,120.066,35.917
3403.0,3675.973,-106.97898,16.98436,3403,1.6618,1.6614,3.164118,3.164126,0.052885,12.3202,4.5957,0.0501,0,4.5957,0.0176,0.9941,0,4.5824,0,0,0,1.0046,34.6752,34.6757,27.757,27.7574,3.9448,119.948,35.881
3404.0,3676.698,-106.97898,16.98436,3404,1.6618,1.6613,3.164151,3.164155,0.054355,12.3201,4.5958,0.0501,0,4.5958,0.0181,0.9942,0,4.5824,0,0,0,1.0047,34.6752,34.6757,27.757,27.7574,3.9433,119.901,35.867
3405.0,3677.567,-106.97897,16.98436,3405,1.6617,1.6613,3.164183,3.164179,0.054795,12.3201,4.5958,0.0501,0,4.5958,0.0183,0.9942,0,4.5826,0,0,0,1.0047,34.6752,34.6756,27.757,27.7574,3.9531,120.2,35.957
3406.0,3678.732,-106.97896,16.98436,3406,1.6617,1.6612,3.164214,3.164214,0.054707,12.3201,4.5958,0.0501,0,4.5958,0.0182,0.9941,0,4.5829,0,0,0,1.0046,34.6752,34.6756,27.757,27.7574,3.9465,119.999,35.897
3407.0,3680.195,-106.97896,16.98434,3407,1.6617,1.6613,3.164252,3.164259,0.054517,12.3202,4.5957,0.0501,0,4.5957,0.0182,0.9942,0,4.5832,0,0,0,1.0047,34.6752,34.6756,27.757,27.7574,3.948,120.044,35.91
3408.0,3681.449,-106.97898,16.98434,3408,1.6617,1.6613,3.164295,3.164295,0.054229,12.32,4.5959,0.0501,0,4.5959,0.0181,0.9941,0,4.5832,0,0,0,1.0046,34.6752,34.6757,27.757,27.7575,3.955,120.258,35.974
3409.0,3682.436,-106.97898,16.98434,3409,1.6618,1.6614,3.164339,3.164345,0.053822,12.3201,4.5958,0.0501,0,4.5958,0.0179,0.9942,0,4.5828,0,0,0,1.0047,34.6752,34.6758,27.757,27.7575,3.9502,120.112,35.931
3410.0,3683.315,-106.97898,16.98434,3410,1.6619,1.6615,3.164382,3.164389,0.052995,12.3201,4.5958,0.0501,0,4.5958,0.0177,0.9942,0,4.5826,0,0,0,1.0047,34.6752,34.6757,27.7571,27.7575,3.9485,120.06,35.915
3411.0,3684.146,-106.97898,16.98434,3411,1.662,1.6615,3.164423,3.164437,0.052195,12.32,4.5959,0.0501,0,4.5959,0.0174,0.9941,0,4.5828,0,0,0,1.0046,34.6751,34.6758,27.757,27.7576,3.9479,120.042,35.91
3412.0,3684.996,-106.97898,16.98434,3412,1.6621,1.6616,3.164468,3.164477,0.053718,12.3211,4.5947,0.0501,0,4.5947,0.0179,0.9941,0,4.5833,0,0,0,1.0047,34.6751,34.6758,27.757,27.7575,3.9527,120.187,35.953
3413.0,3685.894,-106.97898,16.98434,3413,1.6621,1.6616,3.164514,3.164518,0.054915,12.3209,4.5949,0.0501,0,4.5949,0.0183,0.994,0,4.5833,0,0,0,1.0046,34.6752,34.6758,27.757,27.7576,3.9499,120.102,35.928
3414.0,3686.894,-106.97898,16.98434,3414,1.6622,1.6617,3.164551,3.164549,0.054793,12.3201,4.5958,0.0501,0,4.5958,0.0183,0.994,0,4.5833,0,0,0,1.0046,34.6752,34.6756,27.757,27.7574,3.9492,120.081,35.922
3415.0,3688.2,-106.97898,16.98434,3415,1.6622,1.6618,3.164588,3.164583,0.054423,12.3201,4.5958,0.0501,0,4.5958,0.0181,0.994,0,4.5828,0,0,0,1.0046,34.6752,34.6755,27.757,27.7574,3.9568,120.312,35.991
3416.0,3690.122,-106.97898,16.98435,3416,1.6623,1.6619,3.164628,3.164632,0.0548,12.3201,4.5958,0.0501,0,4.5958,0.0183,0.994,0,4.5824,0,0,0,1.0046,34.6751,34.6756,27.757,27.7574,3.9527,120.187,35.954
3417.0,3691.544,-106.97898,16.98436,3417,1.6624,1.662,3.16469,3.164693,0.054391,12.3201,4.5958,0.0501,0,4.5958,0.0181,0.994,0,4.582,0,0,0,1.0046,34.6752,34.6757,27.7571,27.7575,3.9501,120.107,35.93
3418.0,3692.453,-106.97898,16.98436,3418,1.6626,1.6621,3.164739,3.164753,0.053713,12.3201,4.5958,0.0501,0,4.5958,0.0179,0.9939,0,4.5812,0,0,0,1.0045,34.6752,34.6759,27.7571,27.7576,3.9509,120.132,35.937
3419.0,3693.187,-106.97898,16.98434,3419,1.6627,1.6623,3.164794,3.164792,0.053429,12.3201,4.5958,0.0501,0,4.5958,0.0178,0.9939,0,4.5809,0,0,0,1.0045,34.6754,34.6758,27.7572,27.7575,3.9509,120.133,35.938
3420.0,3693.84,-106.97898,16.98434,3420,1.6628,1.6624,3.164838,3.164848,0.053974,12.3203,4.5956,0.0501,0,4.5956,0.018,0.9938,0,4.5802,0,0,0,1.0044,34.6753,34.6758,27.7571,27.7576,3.955,120.256,35.975
3421.0,3694.451,-106.97898,16.98434,3421,1.6629,1.6625,3.164873,3.164881,0.054432,12.3201,4.5958,0.0501,0,4.5958,0.0181,0.9938,0,4.5894,0,0,0,1.0044,34.6752,34.6757,27.757,27.7575,3.9506,120.122,35.935
3422.0,3695.053,-106.97898,16.98434,3422,1.6627,1.6624,3.164917,3.164915,0.052467,12.3202,4.5957,0.0501,0,4.5957,0.0175,0.9937,0,4.6269,0,0,0,1.0043,34.6755,34.6758,27.7573,27.7576,3.9501,120.109,35.931
3423.0,3695.654,-106.97898,16.98434,3423,1.6628,1.6623,3.164946,3.164948,0.054417,12.3201,4.5958,0.0501,0,4.5958,0.0181,0.9937,0,4.6288,0,0,0,1.0042,34.6753,34.6759,27.7572,27.7576,3.9499,120.103,35.929
3424.0,3696.313,-106.97898,16.98434,3424,1.6627,1.6622,3.164974,3.16497,0.054716,12.3203,4.5956,0.0501,0,4.5956,0.0182,0.9936,0,4.6301,0,0,0,1.0042,34.6753,34.6757,27.7572,27.7575,3.9526,120.184,35.953
3425.0,3697.132,-106.97898,16.98434,3425,1.6626,1.6622,3.164995,3.164995,0.05344,12.3201,4.5958,0.0501,0,4.5958,0.0178,0.9936,0,4.6306,0,0,0,1.0042,34.6752,34.6757,27.7571,27.7575,3.9532,120.204,35.959
3426.0,3699.318,-106.97898,16.98434,3426,1.6628,1.6624,3.165042,3.165041,0.054782,12.3203,4.5955,0.0501,0,4.5955,0.0182,0.9937,0,4.6309,0,0,0,1.0043,34.6751,34.6755,27.757,27.7574,3.9598,120.405,36.019
3427.0,3701.502,-106.97898,16.98434,3427,1.6623,1.6618,3.165046,3.165051,0.05522,12.3202,4.5957,0.0501,0,4.5957,0.0184,0.9939,0,4.6302,0,0,0,1.0045,34.6752,34.6758,27.7571,27.7577,3.9586,120.366,36.007
3428.0,3702.459,-106.97898,16.98434,3428,1.6619,1.6615,3.165049,3.165057,0.053723,12.3201,4.5957,0.0501,0,4.5957,0.0179,0.9937,0,4.6217,0,0,0,1.0043,34.6753,34.6758,27.7572,27.7577,3.9536,120.215,35.962
3429.0,3703.333,-106.97898,16.98434,3429,1.6616,1.6611,3.165065,3.165062,0.053849,12.3201,4.5958,0.0501,0,4.5958,0.0179,0.9937,0,4.5848,0,0,0,1.0043,34.6753,34.6758,27.7573,27.7577,3.954,120.226,35.965
3430.0,3704.169,-106.97898,16.98434,3430,1.6617,1.6612,3.16511,3.165102,0.054599,12.3202,4.5956,0.0501,0,4.5956,0.0182,0.9937,0,4.5832,0,0,0,1.0043,34.6753,34.6758,27.7573,27.7577,3.9545,120.242,35.969
3431.0,3704.973,-106.97898,16.98434,3431,1.6616,1.6613,3.16514,3.165148,0.054167,12.3203,4.5955,0.0501,0,4.5955,0.018,0.9935,0,4.5835,0,0,0,1.0041,34.6753,34.6758,27.7573,27.7577,3.9487,120.067,35.917
3432.0,3705.75,-106.97898,16.98434,3432,1.6618,1.6614,3.1652,3.165191,0.053788,12.3201,4.5958,0.0501,0,4.5958,0.0179,0.9933,0,4.612,0,0,0,1.0039,34.6754,34.6757,27.7573,27.7576,3.9563,120.299,35.987
3433.0,3706.501,-106.97898,16.98436,3433,1.6618,1.6613,3.165241,3.165243,0.054518,12.3202,4.5957,0.0501,0,4.5957,0.0182,0.9936,0,4.6265,0,0,0,1.0042,34.6754,34.676,27.7574,27.7579,3.9547,120.249,35.972
3434.0,3707.219,-106.97898,16.98436,3434,1.6619,1.6615,3.165281,3.165277,0.053811,12.3203,4.5956,0.0501,0,4.5956,0.0179,0.9931,0,4.6287,0,0,0,1.0037,34.6754,34.6758,27.7574,27.7577,3.9398,119.794,35.836
3435.0,3707.95,-106.97898,16.98436,3435,1.6618,1.6613,3.165304,3.165305,0.053407,12.3204,4.5955,0.0501,0,4.5955,0.0178,0.993,0,4.6301,0,0,0,1.0036,34.6753,34.6758,27.7573,27.7578,3.9624,120.484,36.042
3436.0,3708.76,-106.97898,16.98436,3436,1.6618,1.6613,3.16534,3.16534,0.054563,12.3202,4.5957,0.0501,0,4.5957,0.0182,0.9934,0,4.632,0,0,0,1.004,34.6753,34.6758,27.7573,27.7578,3.9643,120.539,36.058
3437.0,3709.834,-106.97898,16.98436,3437,1.6616,1.6612,3.165355,3.165361,0.054376,12.3203,4.5956,0.0501,0,4.5956,0.0181,0.9931,0,4.6334,0,0,0,1.0038,34.6752,34.6757,27.7573,27.7577,3.9613,120.448,36.031
3438.0,3711.542,-106.97898,16.98436,3438,1.6617,1.6613,3.16539,3.165402,0.054202,12.3202,4.5957,0.0501,0,4.5957,0.0181,0.9933,0,4.6336,0,0,0,1.0039,34.6751,34.6757,27.7572,27.7577,3.9586,120.367,36.007
3439.0,3712.831,-106.97898,16.98436,3439,1.6619,1.6614,3.165465,3.165466,0.054815,12.3203,4.5956,0.0501,0,4.5956,0.0183,0.9933,0,4.6334,0,0,0,1.0039,34.6753,34.6759,27.7574,27.7578,3.9565,120.302,35.988
3440.0,3713.723,-106.97898,16.98436,3440,1.662,1.6614,3.165505,3.165511,0.054762,12.3206,4.5952,0.0501,0,4.5952,0.0182,0.9932,0,4.6352,0,0,0,1.0038,34.6753,34.676,27.7574,27.7579,3.9666,120.609,36.079
3441.0,3714.565,-106.97898,16.98436,3441,1.6619,1.6614,3.165533,3.165534,0.052742,12.3203,4.5955,0.0501,0,4.5955,0.0176,0.9935,0,4.6327,0,0,0,1.0042,34.6753,34.6759,27.7574,27.7578,3.9607,120.431,36.026
3442.0,3715.422,-106.97898,16.98436,3442,1.6619,1.6614,3.16557,3.165581,0.05408,12.3203,4.5956,0.0501,0,4.5956,0.018,0.9929,0,4.6323,0,0,0,1.0035,34.6753,34.676,27.7573,27.7579,3.9451,119.956,35.884
3443.0,3716.349,-106.97898,16.98436,3443,1.6618,1.6613,3.165601,3.165599,0.054767,12.3201,4.5957,0.0501,0,4.5957,0.0182,0.9929,0,4.6339,0,0,0,1.0035,34.6753,34.6759,27.7574,27.7579,3.9529,120.194,35.955
3444.0,3717.32,-106.97898,16.98436,3444,1.6618,1.6613,3.16564,3.165647,0.054946,12.3204,4.5955,0.0501,0,4.5955,0.0183,0.9928,0,4.635,0,0,0,1.0034,34.6753,34.676,27.7574,27.7579,3.9566,120.307,35.989
3445.0,3718.298,-106.97898,16.98436,3445,1.6619,1.6613,3.16568,3.165668,0.054945,12.3202,4.5957,0.0501,0,4.5957,0.0183,0.9928,0,4.6351,0,0,0,1.0034,34.6754,34.6758,27.7574,27.7578,3.9567,120.31,35.99
3446.0,3719.33,-106.97898,16.98436,3446,1.6617,1.6613,3.165713,3.165705,0.054945,12.3206,4.5953,0.0501,0,4.5953,0.0183,0.9927,0,4.6351,0,0,0,1.0034,34.6754,34.6757,27.7575,27.7578,3.9604,120.421,36.023
3447.0,3720.552,-106.97898,16.98436,3447,1.6617,1.6614,3.165742,3.165747,0.054729,12.3204,4.5955,0.0501,0,4.5955,0.0182,0.9927,0,4.6363,0,0,0,1.0033,34.6754,34.6758,27.7574,27.7578,3.9564,120.3,35.987
3448.0,3722.132,-106.97898,16.98436,3448,1.6618,1.6614,3.165783,3.165788,0.054339,12.3201,4.5958,0.0501,0,4.5958,0.0181,0.9927,0,4.6373,0,0,0,1.0034,34.6753,34.6758,27.7574,27.7578,3.9669,120.62,36.083
3449.0,3723.38,-106.97898,16.98436,3449,1.6621,1.6616,3.165841,3.165851,0.054023,12.3201,4.5958,0.0501,0,4.5958,0.018,0.9928,0,4.6392,0,0,0,1.0035,34.6753,34.6759,27.7574,27.7579,3.9666,120.61,36.08
3450.0,3724.25,-106.97898,16.98436,3450,1.662,1.6616,3.165889,3.16589,0.054367,12.3204,4.5954,0.0501,0,4.5954,0.0181,0.9928,0,4.6387,0,0,0,1.0035,34.6755,34.6759,27.7576,27.758,3.9616,120.458,36.034
3451.0,3724.985,-106.97898,16.98436,3451,1.6622,1.6618,3.16594,3.165933,0.054934,12.3205,4.5954,0.0501,0,4.5954,0.0183,0.9928,0,4.6382,0,0,0,1.0035,34.6755,34.6758,27.7575,27.7578,3.9612,120.446,36.031
3452.0,3725.688,-106.97898,16.98436,3452,1.6623,1.6619,3.16598,3.165991,0.054107,12.3204,4.5954,0.0501,0,4.5954,0.018,0.9927,0,4.6403,0,0,0,1.0034,34.6754,34.676,27.7574,27.758,3.9617,120.46,36.035
3453.0,3726.426,-106.97898,16.98436,3453,1.6623,1.6617,3.166008,3.165997,0.054539,12.3202,4.5957,0.0501,0,4.5957,0.0182,0.9928,0,4.6473,0,0,0,1.0035,34.6753,34.6758,27.7574,27.7579,3.9624,120.483,36.042
3454.0,3727.258,-106.97898,16.98436,3454,1.6622,1.6617,3.166042,3.166046,0.054759,12.3201,4.5958,0.0501,0,4.5958,0.0182,0.9926,0,4.6516,0,0,0,1.0033,34.6754,34.676,27.7574,27.758,3.9613,120.448,36.032
3455.0,3728.216,-106.97898,16.98436,3455,1.6627,1.6621,3.166122,3.166105,0.052591,12.3202,4.5956,0.0501,0,4.5956,0.0175,0.9927,0,4.652,0,0,0,1.0034,34.6754,34.6758,27.7575,27.7578,3.9629,120.498,36.047
3456.0,3729.228,-106.97898,16.98436,3456,1.6626,1.662,3.166145,3.166145,0.055083,12.3203,4.5956,0.0501,0,4.5956,0.0183,0.9926,0,4.652,0,0,0,1.0033,34.6754,34.6759,27.7575,27.7579,3.9607,120.43,36.026
3457.0,3730.227,-106.97898,16.98436,3457,1.6628,1.6623,3.166201,3.166208,0.05526,12.3201,4.5957,0.0501,0,4.5957,0.0184,0.9925,0,4.6509,0,0,0,1.0032,34.6754,34.676,27.7575,27.758,3.9657,120.581,36.072
3458.0,3731.291,-106.97898,16.98436,3458,1.6625,1.6621,3.166213,3.166217,0.054055,12.3203,4.5956,0.0501,0,4.5956,0.018,0.9925,0,4.6465,0,0,0,1.0032,34.6754,34.6758,27.7575,27.7579,3.9576,120.336,35.999
3459.0,3732.546,-106.97898,16.98436,3459,1.6624,1.662,3.166234,3.166238,0.053407,12.3201,4.5958,0.0501,0,4.5958,0.0178,0.9924,0,4.642,0,0,0,1.003,34.6753,34.6758,27.7574,27.7579,3.9622,120.476,36.04
